district_name,uid,area,min,max,mean,count,sum,median,source_file,centroid,bounds
Nalgonda,TSD0012,7218.26,0.0019352380186319351,0.006239557638764381,0.003311209014204682,61.0,0.2019837498664856,0.0030113179236650467,28-02-2022.geojson,"[79.19301472034303, 16.87692074824761]",
Nirmal,TSD0013,3729.13,0.0051634772680699825,0.03421763330698013,0.014261242115136349,33.0,0.4706209897994995,0.01269603706896305,28-02-2022.geojson,"[78.31699355816836, 19.114130687608668]",
Nizamabad,TSD0014,4168.33,0.004087397828698158,0.009467797353863716,0.006708618157949203,39.0,0.2616361081600189,0.007315637078136206,28-02-2022.geojson,"[78.20482550088794, 18.70265275287659]",
Peddapalli,TSD0015,2195.39,0.0019352380186319351,0.007315637078136206,0.003690947435404125,19.0,0.07012800127267838,0.0030113179236650467,28-02-2022.geojson,"[79.45523488442778, 18.62087616434993]",
Rajanna Sircilla,TSD0016,1897.97,0.0030113179236650467,0.010543876327574253,0.006239557762940725,15.0,0.09359336644411087,0.006239557638764381,28-02-2022.geojson,"[78.76019366323104, 18.425667296980095]",
Sangareddy,TSD0017,4460.37,0.0030113179236650467,0.007315637078136206,0.005025519010348198,39.0,0.1959952414035797,0.0051634772680699825,28-02-2022.geojson,"[77.8743389606641, 17.7860620089045]",
Siddipet,TSD0018,3637.17,0.004087397828698158,0.00839171651750803,0.005880864280642885,33.0,0.1940685212612152,0.006239557638764381,28-02-2022.geojson,"[78.84824565922057, 18.009624641220498]",
Vikarabad,TSD0019,3618.96,0.0008591582300141454,0.0051634772680699825,0.002455921903733284,31.0,0.07613357901573181,0.0019352380186319351,28-02-2022.geojson,"[77.74593740335436, 17.25474880524307]",
Wanaparthy,TSD0020,2174.67,0.0008591582300141454,0.0019352380186319351,0.0015765447169542313,18.0,0.028377804905176163,0.0019352380186319351,28-02-2022.geojson,"[78.03702611426529, 16.293469013815827]",
Warangal Rural,TSD0021,2139.98,0.0019352380186319351,0.0030113179236650467,0.0020024930126965046,16.0,0.032039888203144073,0.0019352380186319351,28-02-2022.geojson,"[79.7502031232394, 17.923738139779893]",
Warangal Urban,TSD0022,1294.45,0.0019352380186319351,0.004087397828698158,0.0024243652481924405,11.0,0.026668017730116844,0.0019352380186319351,28-02-2022.geojson,"[79.47837226395748, 18.02463739511114]",
Yadadri Bhuvanagiri,TSD0023,3422.72,0.0030113179236650467,0.007315637078136206,0.004302613933881124,30.0,0.12907841801643372,0.004087397828698158,28-02-2022.geojson,"[78.99514545853893, 17.45604943922443]",
Narayanpet,TSD0024,2380.13,0.0008591582300141454,0.0008591582300141454,0.0008591582998633384,20.0,0.01718316599726677,0.0008591582300141454,28-02-2022.geojson,"[77.58109853968095, 16.64806882624636]",
Jogulamba Gadwal,TSD0025,2574.21,0.0008591582300141454,0.0019352380186319351,0.0013715771159955434,21.0,0.02880311943590641,0.0008591582300141454,28-02-2022.geojson,"[77.78100589186505, 16.07197293220882]",
Rangareddy,TSD0026,4997.54,0.0019352380186319351,0.004087397828698158,0.0027551083337692987,42.0,0.11571455001831055,0.0030113179236650467,28-02-2022.geojson,"[78.41195074939806, 17.132164589550737]",
Suryapet,TSD0027,3584.22,0.0030113179236650467,0.017000354826450348,0.007243898510932922,30.0,0.21731695532798767,0.006239557638764381,28-02-2022.geojson,"[79.75491488779194, 17.080574047365182]",
Medchal Malkajgiri,TSD0028,1088.52,0.0051634772680699825,0.009467797353863716,0.0074352009428872,9.0,0.0669168084859848,0.00839171651750803,28-02-2022.geojson,"[78.55767227540055, 17.543524002760133]",
Adilabad,TSD0029,3980.34,0.021304674446582794,0.12568441033363342,0.06018239451992896,31.0,1.8656542301177979,0.048206672072410583,28-02-2022.geojson,"[78.56516888256076, 19.520583182394112]",
Hyderabad,TSD0030,182.64,0.0051634772680699825,0.0051634772680699825,0.0051634772680699825,2.0,0.010326954536139965,0.0051634772680699825,28-02-2022.geojson,"[78.46696611965449, 17.39599799813276]",
